Double Transactions
MALIKA : $36.91; 27/12/2016 03:56:02; $36.91; 27/12/2016 03:56:05
THRESA : $4.15; 27/12/2016 12:07:21; $4.15; 27/12/2016 12:09:00
TERRIE : $42.1; 27/12/2016 16:51:21; $42.1; 27/12/2016 16:53:38
HARMONY : $114.63; 27/12/2016 07:12:25; $114.63; 27/12/2016 07:15:27
CAMILLE : $22.59; 27/12/2016 09:50:51; $22.59; 27/12/2016 09:46:45
GABRIELLA : $1013.26; 27/12/2016 11:40:22; $1013.26; 27/12/2016 11:44:44
JULIANN : $1032.61; 27/12/2016 16:52:37; $1032.61; 27/12/2016 16:57:05
CATHARINE : $898.84; 27/12/2016 21:32:06; $898.84; 27/12/2016 21:33:03
LAKISHA : $24.14; 27/12/2016 14:20:45; $24.14; 27/12/2016 14:16:42
TAMARA : $489.1; 01/01/2017 03:16:17; $489.1; 01/01/2017 03:19:22

Suspicious Transactions
LASHUNDA : $74.2; 27/12/2016 19:42:33
SHAWN : 1313.35 1231.11 999.49 997.14 957.02 # of transactions = 20; avg = 560.36
SHAWNA : 785.23 770.87 763.21 759.85 757.00 # of transactions = 100; avg = 395.06
SHAWNDA : 698.23 697.76 690.58 689.23 650.88 # of transactions = 46; avg = 374.70
SHAWNEE : 78.32 76.77 75.85 71.28 71.05 # of transactions = 75; avg = 36.32
SHAWNNA : 877.91 868.06 862.88 842.16 832.19 # of transactions = 75; avg = 454.33
SHAWNTA : 1377.29 1355.87 1351.34 1348.60 1318.86 # of transactions = 49; avg = 665.34
SHAY : 6383.91 6352.65 6281.32 6101.35 6064.99 # of transactions = 48; avg = 3494.29
SHAYLA : 80.53 79.81 79.19 78.99 78.88 # of transactions = 100; avg = 41.25
SHAYNA : 585.56 581.35 571.88 567.89 567.28 # of transactions = 65; avg = 322.73
SHAYNE : 71.48 68.79 68.77 68.49 64.89 # of transactions = 25; avg = 42.06
SHEA : 653.69 652.85 641.10 619.49 598.43 # of transactions = 25; avg = 389.65
SHEBA : 100.09 97.02 86.92 82.07 77.88 # of transactions = 31; avg = 48.10
SHEENA : 1258.41 1246.20 1196.00 1087.54 1035.29 # of transactions = 48; avg = 555.06
SHEILA : 1022.37 1008.36 999.89 813.75 783.08 # of transactions = 27; avg = 479.80
SHEILAH : 51.42 50.62 49.98 49.98 49.10 # of transactions = 50; avg = 28.74
SHELA : 8072.68 7917.76 7906.53 7875.67 7831.39 # of transactions = 70; avg = 4423.33
SHELBA : 126.91 124.25 124.15 112.74 99.81 # of transactions = 19; avg = 74.21
SHELBY : 1216.70 1209.15 1161.37 1138.30 1078.87 # of transactions = 72; avg = 590.08
SHELIA : 725.95 653.01 642.85 640.72 635.93 # of transactions = 31; avg = 403.65
SHELLA : 744.47 733.79 704.08 698.42 690.64 # of transactions = 85; avg = 382.60
SHELLEY : 1081.45 1070.43 1068.48 1058.43 1057.04 # of transactions = 100; avg = 549.42
SHELLI : 639.07 632.34 629.97 628.81 624.72 # of transactions = 47; avg = 323.91
SHELLIE : 74.30 72.89 68.47 59.16 57.42 # of transactions = 24; avg = 36.10
SHELLY : 1388.52 1374.67 1373.04 1319.43 1256.45 # of transactions = 57; avg = 767.53
SHEMEKA : 107.51 106.32 106.31 103.97 102.94 # of transactions = 71; avg = 61.25
SHEMIKA : 1367.75 1295.16 1291.12 1274.43 1265.58 # of transactions = 77; avg = 668.33
SHENA : 768.42 763.45 755.01 749.98 726.50 # of transactions = 100; avg = 373.30
SHENIKA : 79.14 77.23 73.73 69.24 62.71 # of transactions = 26; avg = 35.42
SHENITA : 115.94 114.32 111.21 107.82 105.42 # of transactions = 51; avg = 61.55
SHENNA : 105.96 105.16 104.26 101.65 96.05 # of transactions = 48; avg = 52.81
SHERA : 115.93 114.78 112.17 111.04 110.66 # of transactions = 78; avg = 50.59
SHEREE : 4646.24 4541.55 4522.64 4471.43 4434.97 # of transactions = 100; avg = 2206.97
SHERELL : 77.97 76.99 75.75 75.60 75.06 # of transactions = 54; avg = 44.54
SHERI : 1285.09 1268.26 1234.05 1231.95 1228.58 # of transactions = 27; avg = 781.12
SHERICE : 1223.72 1188.16 1165.56 1133.46 1102.47 # of transactions = 50; avg = 598.86
SHERIDAN : 84.23 81.79 81.57 80.92 76.65 # of transactions = 25; avg = 44.87
SHERIE : 1134.11 1120.38 1102.51 1092.50 1079.52 # of transactions = 54; avg = 502.83
SHERIKA : 9483.68 9405.81 9274.43 9188.60 8999.33 # of transactions = 53; avg = 4944.46
SHERILL : 125.42 107.78 103.61 90.53 87.96 # of transactions = 25; avg = 54.51
SHERILYN : 918.98 872.10 854.77 839.69 806.93 # of transactions = 27; avg = 439.92
SHERISE : 56.26 54.48 53.60 51.33 46.89 # of transactions = 30; avg = 29.62
SHERITA : 90.38 88.90 78.81 78.77 71.50 # of transactions = 29; avg = 47.81
SHERLENE : 995.93 941.76 932.59 913.69 907.35 # of transactions = 76; avg = 524.71
SHERLEY : 66.34 65.44 64.54 64.45 63.97 # of transactions = 53; avg = 36.02
SHERLY : 554.79 533.70 521.04 508.16 508.15 # of transactions = 48; avg = 278.39
SHERLYN : 6256.58 6103.86 6015.57 5701.12 5641.24 # of transactions = 77; avg = 2756.19
SHERON : 1115.01 1106.62 1101.97 1091.70 1071.86 # of transactions = 100; avg = 532.98
SHERRELL : 1126.18 1087.52 1081.83 1075.54 1071.11 # of transactions = 100; avg = 560.74
SHERRI : 2504.30 2484.63 2466.19 2443.47 2425.45 # of transactions = 100; avg = 1332.07
SHERRIE : 1634.70 1615.63 1578.66 1549.44 1496.60 # of transactions = 53; avg = 787.80
SHERRIL : 1211.80 1209.18 1200.65 1101.93 1089.92 # of transactions = 40; avg = 672.53
SHERRILL : 894.23 892.07 891.39 842.84 842.29 # of transactions = 23; avg = 556.94
SHERRON : 703.71 696.57 694.27 685.90 677.34 # of transactions = 100; avg = 353.88
SHERRY : 1218.06 1195.28 1177.93 1102.76 1086.34 # of transactions = 48; avg = 532.31
SHERRYL : 2897.16 2882.03 2877.33 2772.78 2675.15 # of transactions = 56; avg = 1403.41
SHERY : 1042.30 1021.62 1006.21 992.38 971.93 # of transactions = 46; avg = 528.35
SHERYL : 978.72 974.70 974.30 954.59 931.62 # of transactions = 100; avg = 502.84
SHERYLL : 1056.35 1050.81 1047.92 1023.31 990.82 # of transactions = 100; avg = 561.43
SHIELA : 1037.87 1015.44 995.19 984.85 982.68 # of transactions = 58; avg = 507.01
SHILA : 1419.00 1406.35 1402.75 1366.75 1357.00 # of transactions = 80; avg = 739.54
SHILOH : 719.37 705.16 684.83 680.27 674.79 # of transactions = 100; avg = 356.57
SHIN : 502.09 501.72 494.34 483.50 472.72 # of transactions = 100; avg = 242.93
SHIRA : 710.46 678.06 664.60 656.85 613.53 # of transactions = 25; avg = 377.60
SHIRELY : 719.20 702.51 698.28 693.12 690.15 # of transactions = 72; avg = 358.13
SHIRL : 1255.31 1231.74 1223.80 1186.35 1152.18 # of transactions = 69; avg = 637.50
SHIRLEE : 1121.53 1120.78 1120.54 1090.38 1080.35 # of transactions = 100; avg = 534.62
SHIRLEEN : 75.86 75.27 73.97 72.00 71.66 # of transactions = 100; avg = 36.97
SHIRLENE : 91.78 86.87 85.55 84.72 81.33 # of transactions = 47; avg = 45.07
SHIRLEY : 63.28 63.26 62.62 62.32 62.17 # of transactions = 100; avg = 31.78
SHIRLY : 1224.84 1220.30 1207.47 1202.02 1187.22 # of transactions = 74; avg = 667.31
SHIZUE : 114.55 112.92 110.44 110.23 110.18 # of transactions = 45; avg = 56.16
SHIZUKO : 606.89 602.79 589.15 572.47 569.23 # of transactions = 20; avg = 399.92
SHONA : 49.65 49.00 47.87 47.37 47.35 # of transactions = 50; avg = 26.52
SHONDA : 66.06 64.52 64.02 63.42 63.03 # of transactions = 78; avg = 33.15
SHONDRA : 1048.77 1014.71 1009.00 1001.31 974.01 # of transactions = 52; avg = 568.46
SHONNA : 667.43 650.69 647.63 554.19 524.05 # of transactions = 24; avg = 350.43
SHONTA : 88.67 82.03 80.90 78.40 78.38 # of transactions = 77; avg = 46.34
SHOSHANA : 1326.34 1205.67 1169.38 1143.89 1112.64 # of transactions = 29; avg = 741.14
SHU : 120.93 117.68 116.21 112.45 107.03 # of transactions = 20; avg = 70.41
SHYLA : 4089.69 4076.61 4036.77 3629.92 3462.04 # of transactions = 28; avg = 2365.52
SIBYL : 969.33 926.84 917.16 897.66 867.07 # of transactions = 50; avg = 405.15
SIDNEY : 74.03 73.08 69.54 68.72 68.46 # of transactions = 22; avg = 46.86
SIERRA : 96.99 93.61 92.56 90.23 89.29 # of transactions = 46; avg = 50.40
SIGNE : 81.49 80.90 80.67 79.74 79.30 # of transactions = 79; avg = 41.57
SIGRID : 132.57 128.81 128.44 128.42 127.81 # of transactions = 100; avg = 65.16
SILVA : 105.16 100.78 100.76 100.51 99.52 # of transactions = 100; avg = 53.84
SILVANA : 3665.67 3636.61 3578.37 3568.86 3504.15 # of transactions = 73; avg = 1800.98
SILVIA : 734.21 733.87 726.04 719.81 716.72 # of transactions = 100; avg = 396.89
SIMA : 1292.85 1235.44 1234.07 1188.25 1139.44 # of transactions = 80; avg = 603.10
SIMONA : 1264.26 1260.97 1250.36 1250.16 1218.52 # of transactions = 75; avg = 657.97
SIMONE : 74.74 73.89 73.76 73.68 73.05 # of transactions = 75; avg = 44.78
SIMONNE : 5546.09 5512.25 5371.70 5350.79 5299.29 # of transactions = 50; avg = 3132.63
SINA : 507.47 504.43 493.27 489.70 487.80 # of transactions = 100; avg = 266.62
SINDY : 82.87 78.93 74.23 74.05 71.71 # of transactions = 42; avg = 36.67
SIOBHAN : 1235.86 1216.01 1204.05 1190.04 1173.59 # of transactions = 55; avg = 622.08
SIRENA : 90.98 88.56 88.39 88.33 87.21 # of transactions = 100; avg = 45.36
SIU : 1056.77 955.69 953.41 949.16 931.40 # of transactions = 52; avg = 497.25
SIXTA : 1253.17 1243.05 1242.89 1240.95 1232.89 # of transactions = 100; avg = 660.69
SKYE : 1106.01 1100.39 1017.62 1000.73 996.80 # of transactions = 52; avg = 539.13
SLYVIA : 1160.36 1149.60 1148.37 1138.44 1117.80 # of transactions = 67; avg = 605.71
SO : 1128.22 1088.76 1027.16 941.72 916.71 # of transactions = 29; avg = 537.58
SOCORRO : 2677.10 2641.57 2611.60 2596.62 2590.88 # of transactions = 100; avg = 1388.79
SOFIA : 107.09 105.81 98.20 80.15 79.08 # of transactions = 26; avg = 50.91
SOILA : 756.31 753.68 745.57 744.39 732.45 # of transactions = 100; avg = 382.14
SOL : 977.54 882.32 866.91 823.77 820.32 # of transactions = 44; avg = 441.40
SOLANGE : 1468.22 1362.45 1354.47 1291.67 1265.34 # of transactions = 66; avg = 650.76
SOLEDAD : 636.49 613.48 603.95 597.00 552.37 # of transactions = 25; avg = 335.05
SOMER : 126.53 126.24 125.32 124.23 124.14 # of transactions = 100; avg = 67.09
SOMMER : 63.41 61.53 61.29 60.54 60.31 # of transactions = 49; avg = 30.14
SON : 5694.06 5156.62 4954.69 4795.15 4695.42 # of transactions = 23; avg = 2772.59
SONA : 559.61 553.68 551.99 549.95 525.78 # of transactions = 100; avg = 281.21
SONDRA : 538.40 537.96 533.76 527.74 522.00 # of transactions = 69; avg = 257.62
SONG : 99.05 87.75 83.18 76.27 75.09 # of transactions = 27; avg = 56.99
SONIA : 718.25 713.99 705.47 687.05 658.73 # of transactions = 57; avg = 381.54
SONJA : 2636.04 2567.63 2441.94 2396.98 2263.46 # of transactions = 75; avg = 1246.07
SONYA : 62.99 62.48 61.84 61.83 61.12 # of transactions = 70; avg = 32.42
SOO : 134.97 129.77 128.41 123.78 123.73 # of transactions = 48; avg = 61.76
SOOK : 1049.85 1026.59 1013.10 965.16 901.68 # of transactions = 29; avg = 532.41
SOON : 1078.73 1061.33 1054.31 1032.61 1004.90 # of transactions = 100; avg = 550.43
SOPHIA : 533.94 527.32 511.78 503.84 479.28 # of transactions = 22; avg = 333.76
SOPHIE : 74.62 72.67 69.86 54.16 51.44 # of transactions = 24; avg = 29.81
SORAYA : 591.07 580.38 580.33 578.43 569.40 # of transactions = 100; avg = 315.53
SPARKLE : 88.85 88.82 86.64 84.55 83.68 # of transactions = 100; avg = 42.82
SPRING : 520.98 511.24 471.53 462.99 422.20 # of transactions = 26; avg = 278.59
STACEE : 1361.21 1333.86 1308.24 1195.48 1167.76 # of transactions = 26; avg = 667.39
STACEY : 2066.38 2010.45 1937.03 1924.97 1914.08 # of transactions = 77; avg = 1001.36
STACI : 71.01 70.27 68.46 68.18 67.91 # of transactions = 50; avg = 35.07
STACIA : 638.95 634.57 631.19 626.84 621.45 # of transactions = 55; avg = 369.71
STACIE : 141.73 138.28 136.78 133.06 133.02 # of transactions = 51; avg = 69.01
STACY : 14140.00 1359.26 1351.09 1321.76 1195.01 # of transactions = 25; avg = 1205.61
STAR : 495.07 484.66 477.95 466.68 462.03 # of transactions = 25; avg = 296.19
STARLA : 4649.77 4551.86 4481.62 3801.97 3782.26 # of transactions = 19; avg = 2276.47
STARR : 1416.03 1414.49 1410.45 1373.45 1340.40 # of transactions = 80; avg = 633.54
STASIA : 9366.59 9271.77 9259.18 9124.83 8846.24 # of transactions = 100; avg = 4152.06
STEFANI : 1196.31 1187.52 1170.57 1167.10 1166.23 # of transactions = 51; avg = 638.94
STEFANIA : 9271.21 8944.66 8802.05 8703.85 8563.17 # of transactions = 72; avg = 4408.15
STEFANIE : 94.36 92.92 92.76 91.96 91.40 # of transactions = 100; avg = 47.66
STEFANY : 957.27 956.45 901.73 895.06 883.34 # of transactions = 100; avg = 464.96
STEFFANIE : 66.07 65.20 64.32 63.74 63.06 # of transactions = 100; avg = 34.46
STELLA : 966.00 960.28 944.74 924.94 922.74 # of transactions = 75; avg = 489.88
STEPANIE : 1482.60 1450.29 1424.49 1391.00 1306.13 # of transactions = 69; avg = 634.95
STEPHAINE : 77.24 75.94 74.73 70.13 67.93 # of transactions = 44; avg = 37.41
STEPHANE : 1747.45 1708.54 1666.97 1639.96 1618.90 # of transactions = 61; avg = 780.12
STEPHANI : 1439.23 1220.81 1194.00 1130.24 1129.69 # of transactions = 34; avg = 624.51
STEPHANIA : 905.96 880.79 864.55 815.03 750.37 # of transactions = 21; avg = 467.94
STEPHANIE : 70.93 70.41 70.10 68.80 68.65 # of transactions = 100; avg = 35.87
STEPHANY : 585.64 571.73 571.48 552.74 547.87 # of transactions = 100; avg = 297.76
STEPHEN : 741.43 732.69 722.79 722.57 715.37 # of transactions = 76; avg = 386.88
STEPHENIE : 616.65 589.50 589.49 582.17 575.09 # of transactions = 70; avg = 290.23
STEPHINE : 91.43 88.30 87.82 85.55 85.04 # of transactions = 26; avg = 54.93
STEPHNIE : 75.29 73.69 72.54 70.81 70.46 # of transactions = 57; avg = 40.83
STEVEN : 127.47 124.79 122.80 119.16 117.13 # of transactions = 54; avg = 58.21
STEVIE : 975.35 966.94 962.13 913.31 796.28 # of transactions = 20; avg = 524.19
STORMY : 970.12 919.25 888.96 839.85 836.11 # of transactions = 19; avg = 543.95
SU : 72.50 71.68 71.20 70.39 69.80 # of transactions = 100; avg = 37.42
SUANNE : 61.91 59.29 51.77 51.34 50.15 # of transactions = 26; avg = 32.48
SUDIE : 641.78 634.23 627.41 626.12 623.24 # of transactions = 100; avg = 332.19
SUE : 99.19 98.55 96.24 93.99 91.81 # of transactions = 71; avg = 52.07
SUEANN : 829.14 824.18 790.32 770.02 768.64 # of transactions = 81; avg = 391.25
SUELLEN : 123.67 121.71 119.34 117.73 113.32 # of transactions = 80; avg = 58.36
SUK : 950.55 940.96 939.25 903.77 802.72 # of transactions = 34; avg = 501.49
SULEMA : 128.21 123.15 121.71 114.24 112.58 # of transactions = 32; avg = 62.89
SUMIKO : 144.51 144.28 142.41 140.70 137.34 # of transactions = 55; avg = 79.97
SUMMER : 764.29 737.30 734.39 727.14 708.03 # of transactions = 28; avg = 400.14
SUN : 922.90 919.85 915.13 910.43 901.97 # of transactions = 78; avg = 461.21
SUNDAY : 9003.68 8841.50 8778.56 8477.55 8334.69 # of transactions = 60; avg = 4789.85
SUNG : 1118.56 1114.90 1102.85 1099.16 1098.97 # of transactions = 100; avg = 563.36
SUNNI : 1072.26 1035.99 1019.21 1014.59 997.75 # of transactions = 50; avg = 615.14
SUNNY : 143.00 142.81 141.94 141.02 140.68 # of transactions = 100; avg = 68.55
SUNSHINE : 73.93 73.00 72.29 71.72 64.51 # of transactions = 20; avg = 41.99
SUSAN : 51.14 50.46 47.40 45.93 43.04 # of transactions = 28; avg = 21.25
SUSANA : 110.57 105.87 104.41 104.38 98.44 # of transactions = 26; avg = 57.48
SUSANN : 100.67 97.91 97.87 96.81 95.90 # of transactions = 74; avg = 49.04
SUSANNA : 141.58 134.14 131.05 130.38 129.71 # of transactions = 67; avg = 68.72
SUSANNAH : 9138.92 9134.93 9078.39 8973.49 8706.07 # of transactions = 100; avg = 4176.97
SUSANNE : 546.61 489.95 482.48 472.71 469.39 # of transactions = 26; avg = 269.28
SUSIE : 680.78 667.27 654.03 651.70 640.45 # of transactions = 78; avg = 350.56
SUSY : 107.92 105.00 99.48 98.41 96.34 # of transactions = 30; avg = 60.58
SUZAN : 76.18 72.34 72.03 71.62 71.38 # of transactions = 49; avg = 41.94
SUZANN : 115.47 114.13 97.68 97.43 90.75 # of transactions = 25; avg = 57.12
SUZANNA : 91.06 90.72 89.22 82.69 71.11 # of transactions = 24; avg = 47.34
SUZANNE : 1282.78 1278.08 1272.34 1258.99 1217.20 # of transactions = 100; avg = 664.86
SUZETTE : 893.52 877.30 874.14 835.62 824.87 # of transactions = 75; avg = 427.47
SUZI : 133.68 132.06 130.14 129.26 128.16 # of transactions = 50; avg = 78.88
SUZIE : 110.85 91.63 79.03 77.40 73.18 # of transactions = 14; avg = 50.13
SUZY : 790.78 776.11 769.85 762.57 753.07 # of transactions = 53; avg = 415.99
SVETLANA : 1338.53 1325.68 1322.52 1319.38 1296.68 # of transactions = 100; avg = 711.90
SYBIL : 882.78 880.11 865.86 836.25 813.35 # of transactions = 51; avg = 487.25
SYBLE : 782.82 779.56 723.42 710.25 692.26 # of transactions = 21; avg = 507.76
SYDNEY : 808.34 785.34 781.43 720.08 656.34 # of transactions = 25; avg = 453.02
SYLVIA : 56.93 55.57 50.50 50.45 45.30 # of transactions = 19; avg = 32.95
SYLVIE : 91.83 90.95 87.44 86.74 84.60 # of transactions = 25; avg = 45.11
SYNTHIA : 8996.66 8950.05 8882.67 8443.74 8416.38 # of transactions = 100; avg = 4696.26
SYREETA : 73.42 72.01 64.12 63.32 50.36 # of transactions = 22; avg = 36.81
TA : 785.25 779.29 759.50 753.04 655.95 # of transactions = 30; avg = 404.71
TABATHA : 107.29 106.74 104.99 104.46 103.61 # of transactions = 100; avg = 56.81
TABETHA : 97.62 91.69 88.03 85.00 77.81 # of transactions = 30; avg = 46.61
TABITHA : 1156.53 1136.35 1074.60 1057.10 1056.60 # of transactions = 81; avg = 541.26
TAI : 1250.02 1249.41 1166.64 1123.73 1117.64 # of transactions = 83; avg = 576.81
TAINA : 122.32 121.23 120.11 118.50 115.50 # of transactions = 100; avg = 66.10
TAISHA : 104.92 102.48 100.78 99.94 99.39 # of transactions = 81; avg = 51.77
TAJUANA : 77.30 73.84 70.32 68.59 67.57 # of transactions = 52; avg = 35.72
TAKAKO : 511.37 501.27 492.30 487.07 483.92 # of transactions = 74; avg = 239.68
TAKISHA : 1383.26 1354.18 1333.02 1301.96 1283.88 # of transactions = 28; avg = 740.01
TALIA : 1261.81 1222.47 1207.02 1194.56 1183.24 # of transactions = 100; avg = 668.13
TALISHA : 1278.61 1246.25 1238.71 1202.23 1200.72 # of transactions = 74; avg = 595.76
TALITHA : 134.99 134.19 133.77 130.48 129.66 # of transactions = 100; avg = 68.19
TAM : 418.91 418.03 413.56 391.59 342.85 # of transactions = 24; avg = 193.38
TAMA : 123.09 114.20 97.48 89.51 89.45 # of transactions = 25; avg = 58.66
TAMALA : 1052.44 1044.69 986.80 926.00 918.77 # of transactions = 23; avg = 604.29
TAMAR : 761.32 759.35 753.90 723.61 693.26 # of transactions = 22; avg = 394.00
TAMARA : 1022.62 1016.71 1012.00 1006.80 998.61 # of transactions = 101; avg = 573.31
TAMATHA : 8250.13 8243.21 8142.24 8086.49 8060.73 # of transactions = 56; avg = 3691.30
TAMBRA : 131.71 131.28 131.25 130.48 130.42 # of transactions = 100; avg = 62.06
TAMEIKA : 744.07 726.54 722.67 720.80 712.25 # of transactions = 100; avg = 372.96
TAMEKA : 3041.51 2804.82 2741.36 2718.37 2637.42 # of transactions = 47; avg = 1408.91
TAMEKIA : 969.38 953.82 944.92 933.01 926.15 # of transactions = 100; avg = 489.84
TAMELA : 1032.62 991.85 954.12 951.36 922.58 # of transactions = 50; avg = 482.82
TAMERA : 515.23 490.27 483.42 478.60 476.72 # of transactions = 100; avg = 254.13
TAMESHA : 142.52 140.08 137.50 126.06 116.73 # of transactions = 46; avg = 73.27
TAMI : 1309.64 1301.15 1287.06 1279.05 1274.01 # of transactions = 71; avg = 737.48
TAMICA : 1438.63 1438.58 1427.92 1389.09 1375.18 # of transactions = 71; avg = 717.46
TAMIE : 80.57 77.39 73.58 69.85 63.39 # of transactions = 22; avg = 44.31
TAMIKA : 600.82 600.43 589.64 568.10 562.31 # of transactions = 78; avg = 312.17
TAMIKO : 1001.81 1000.73 993.17 991.71 986.23 # of transactions = 100; avg = 519.48
TAMISHA : 1104.84 1102.08 1075.60 1060.24 1009.98 # of transactions = 65; avg = 561.16
TAMMARA : 146.91 145.77 141.07 140.69 139.07 # of transactions = 100; avg = 73.76
TAMMERA : 91.59 89.92 87.61 87.30 86.49 # of transactions = 100; avg = 42.94
TAMMI : 1459.08 1430.29 1405.58 1404.35 1399.41 # of transactions = 100; avg = 679.81
TAMMIE : 990.34 980.12 974.89 947.14 936.74 # of transactions = 100; avg = 478.24
TAMMY : 1358.75 1352.97 1235.40 1225.57 1195.98 # of transactions = 46; avg = 678.01
TAMRA : 555.84 547.65 512.59 504.55 503.10 # of transactions = 53; avg = 284.25
TANA : 818.85 801.44 786.46 779.18 773.87 # of transactions = 82; avg = 449.19
TANDRA : 608.50 599.10 593.77 581.81 567.76 # of transactions = 100; avg = 305.73
TANDY : 674.15 658.49 657.47 653.11 649.81 # of transactions = 85; avg = 357.37
TANEKA : 1436.39 1420.87 1333.13 1319.44 1299.17 # of transactions = 41; avg = 706.87
TANESHA : 94.88 94.46 93.63 91.22 90.16 # of transactions = 78; avg = 44.58
TANGELA : 797.17 770.31 667.69 628.14 614.84 # of transactions = 26; avg = 391.56
TANIA : 65.92 64.26 63.49 63.06 60.87 # of transactions = 71; avg = 32.88
TANIKA : 623.94 579.65 553.75 545.00 524.29 # of transactions = 55; avg = 246.89
TANISHA : 146.38 141.16 140.58 133.93 131.66 # of transactions = 100; avg = 71.88
TANJA : 1199.10 1194.05 1182.36 1175.29 1171.86 # of transactions = 100; avg = 578.27
TANNA : 50.41 50.25 47.78 47.50 46.44 # of transactions = 57; avg = 26.70
TANYA : 57.28 56.84 52.80 52.43 51.79 # of transactions = 62; avg = 30.98
TARA : 1305.84 1304.91 1299.66 1297.08 1284.68 # of transactions = 100; avg = 702.10
TARAH : 1315.18 1189.10 1175.75 1173.48 1092.79 # of transactions = 23; avg = 737.81
TAREN : 66.59 66.46 65.25 64.52 64.37 # of transactions = 100; avg = 34.24
TARI : 821.11 761.55 735.13 693.86 655.43 # of transactions = 29; avg = 415.82
TARRA : 58.73 58.67 57.93 57.87 57.30 # of transactions = 100; avg = 30.73
TARSHA : 5733.42 5688.93 5650.66 5639.48 5617.54 # of transactions = 100; avg = 2874.78
TARYN : 938.26 925.58 917.26 912.46 903.74 # of transactions = 100; avg = 466.26
TASHA : 78.33 78.15 76.98 76.16 74.46 # of transactions = 70; avg = 43.37
TASHIA : 831.68 808.04 798.82 634.81 621.40 # of transactions = 22; avg = 481.90
TASHINA : 54.51 54.15 53.68 52.26 46.31 # of transactions = 24; avg = 28.62
TASIA : 1280.87 1269.13 1268.97 1265.63 1249.16 # of transactions = 75; avg = 668.28
TATIANA : 1408.90 1407.87 1381.04 1336.09 1322.88 # of transactions = 67; avg = 777.59
TATUM : 1434.82 1372.79 1369.59 1314.14 1309.25 # of transactions = 40; avg = 685.22
